Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,d1,answer,TimedSection,listLength,,ItemNo
273,1708697998322,23/02/2024 14:19:58,1708697998206,1,23/02/2024 15:19:58,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,148,124,2,Screen 2,Zone2,timelimit_screen,999.8999999999651,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,8,,
274,1708698006194,23/02/2024 14:20:06,1708698005886,1,23/02/2024 15:20:05,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,149,23,1,Screen 1,Zone2,response_text_entry,1518,,Enter Key,935756493,1,0,1,0,,,,,,Test_Forwards,,93756412,13000,8,,F8_3
275,1708698006315,23/02/2024 14:20:06,1708698006204,1,23/02/2024 15:20:06,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,150,125,1,Screen 1,fixation,fixation,333.30000000004657,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,8,,
276,1708698007318,23/02/2024 14:20:07,1708698007204,1,23/02/2024 15:20:07,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,150,125,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,8,,
277,1708698007647,23/02/2024 14:20:07,1708698007537,1,23/02/2024 15:20:07,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,151,126,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,8,,
278,1708698008654,23/02/2024 14:20:08,1708698008538,1,23/02/2024 15:20:08,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,151,126,2,Screen 2,Zone2,timelimit_screen,999.8999999999651,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,8,,
279,1708698008913,23/02/2024 14:20:08,1708698008805,1,23/02/2024 15:20:08,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,152,127,1,Screen 1,fixation,fixation,267.1000000000349,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,8,,
280,1708698009922,23/02/2024 14:20:09,1708698009805,1,23/02/2024 15:20:09,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,152,127,2,Screen 2,Zone2,timelimit_screen,999.8999999999651,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,8,,
281,1708698010209,23/02/2024 14:20:10,1708698010101,1,23/02/2024 15:20:10,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,153,128,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,8,,
282,1708698011293,23/02/2024 14:20:11,1708698011105,1,23/02/2024 15:20:11,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,153,128,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,8,,
283,1708698011509,23/02/2024 14:20:11,1708698011404,1,23/02/2024 15:20:11,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,154,129,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,8,,
284,1708698012519,23/02/2024 14:20:12,1708698012402,1,23/02/2024 15:20:12,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,154,129,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,8,,
285,1708698012839,23/02/2024 14:20:12,1708698012738,1,23/02/2024 15:20:12,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,155,130,1,Screen 1,fixation,fixation,333.4000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,8,,
286,1708698013855,23/02/2024 14:20:13,1708698013738,1,23/02/2024 15:20:13,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,155,130,2,Screen 2,Zone2,timelimit_screen,999.8999999999651,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,8,,
287,1708698014190,23/02/2024 14:20:14,1708698014072,1,23/02/2024 15:20:14,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,156,131,1,Screen 1,fixation,fixation,333.4000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,8,,
288,1708698015179,23/02/2024 14:20:15,1708698015072,1,23/02/2024 15:20:15,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,156,131,2,Screen 2,Zone2,timelimit_screen,999.8999999999651,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,8,,
289,1708698015481,23/02/2024 14:20:15,1708698015371,1,23/02/2024 15:20:15,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,157,132,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,8,,
290,1708698016673,23/02/2024 14:20:16,1708698016371,1,23/02/2024 15:20:16,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,157,132,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,8,,
291,1708698022723,23/02/2024 14:20:22,1708698022410,1,23/02/2024 15:20:22,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,158,24,1,Screen 1,Zone2,response_text_entry,792.5999999046326,,Enter Key,3497657,1,0,1,0,,,,,,Test_Forwards,,34921675,13000,8,,F8_4
292,1708698029887,23/02/2024 14:20:29,1708698029511,1,23/02/2024 15:20:29,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,159,1,1,Screen 1,advancementZone,continue_button,7091.799999952316,,,,,0,1,0,,,,,,End of Digit Forwards,,,,,,
293,1708698056181,23/02/2024 14:20:56,1708698055834,1,23/02/2024 15:20:55,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,160,1,1,Screen 4,advancementZone,continue_button,26313.799999952316,,,,,0,1,0,,,,,,Instructions Digit Backwards,,,,,,
294,1708698056260,23/02/2024 14:20:56,1708698056101,1,23/02/2024 15:20:56,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,161,133,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
295,1708698057203,23/02/2024 14:20:57,1708698057105,1,23/02/2024 15:20:57,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,161,133,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
296,1708698057517,23/02/2024 14:20:57,1708698057404,1,23/02/2024 15:20:57,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,162,134,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
297,1708698058518,23/02/2024 14:20:58,1708698058402,1,23/02/2024 15:20:58,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,162,134,2,Screen 2,Zone2,timelimit_screen,999.7999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
298,1708698058776,23/02/2024 14:20:58,1708698058670,1,23/02/2024 15:20:58,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,163,135,1,Screen 1,fixation,fixation,266.79999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,3,,
299,1708698059788,23/02/2024 14:20:59,1708698059672,1,23/02/2024 15:20:59,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,163,135,2,Screen 2,Zone2,timelimit_screen,1000.2999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,3,,
300,1708698063233,23/02/2024 14:21:03,1708698062911,1,23/02/2024 15:21:02,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,164,1,1,Screen 1,Zone2,response_text_entry,1614.8999998569489,,Enter Key,954,1,1,0,0,,,,,,Test_Backwards,,954,9000,3,,B3_1
301,1708698063336,23/02/2024 14:21:03,1708698063237,1,23/02/2024 15:21:03,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,165,136,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,3,,
302,1708698064356,23/02/2024 14:21:04,1708698064235,1,23/02/2024 15:21:04,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,165,136,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,3,,
303,1708698064639,23/02/2024 14:21:04,1708698064538,1,23/02/2024 15:21:04,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,166,137,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
304,1708698065651,23/02/2024 14:21:05,1708698065538,1,23/02/2024 15:21:05,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,166,137,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
305,1708698065944,23/02/2024 14:21:05,1708698065838,1,23/02/2024 15:21:05,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,167,138,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
306,1708698067142,23/02/2024 14:21:07,1708698066839,1,23/02/2024 15:21:06,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,167,138,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
307,1708698068615,23/02/2024 14:21:08,1708698068508,1,23/02/2024 15:21:08,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,168,2,1,Screen 1,Zone2,response_text_entry,657.7999999523163,,Enter Key,861,1,1,0,0,,,,,,Test_Backwards,,861,9000,3,,B3_2
308,1708698068948,23/02/2024 14:21:08,1708698068837,1,23/02/2024 15:21:08,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,169,139,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
309,1708698069955,23/02/2024 14:21:09,1708698069838,1,23/02/2024 15:21:09,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,169,139,2,Screen 2,Zone2,timelimit_screen,1000.3000000000466,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
310,1708698070246,23/02/2024 14:21:10,1708698070138,1,23/02/2024 15:21:10,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,170,140,1,Screen 1,fixation,fixation,300.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
311,1708698071247,23/02/2024 14:21:11,1708698071136,1,23/02/2024 15:21:11,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,170,140,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,3,,
312,1708698071599,23/02/2024 14:21:11,1708698071471,1,23/02/2024 15:21:11,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,171,141,1,Screen 1,fixation,fixation,333.20000000001164,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
313,1708698072589,23/02/2024 14:21:12,1708698072472,1,23/02/2024 15:21:12,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,171,141,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
314,1708698075637,23/02/2024 14:21:15,1708698075523,1,23/02/2024 15:21:15,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,172,3,1,Screen 1,Zone2,response_text_entry,2057.7000000476837,,Enter Key,466,1,0,1,0,,,,,,Test_Backwards,,496,9000,3,,B3_3
315,1708698075948,23/02/2024 14:21:15,1708698075838,1,23/02/2024 15:21:15,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,173,142,1,Screen 1,fixation,fixation,333.3999999999651,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
316,1708698077162,23/02/2024 14:21:17,1708698076838,1,23/02/2024 15:21:16,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,173,142,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
317,1708698077282,23/02/2024 14:21:17,1708698077171,1,23/02/2024 15:21:17,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,174,143,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
318,1708698078300,23/02/2024 14:21:18,1708698078171,1,23/02/2024 15:21:18,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,174,143,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
319,1708698078575,23/02/2024 14:21:18,1708698078467,1,23/02/2024 15:21:18,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,175,144,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,3,,
320,1708698079589,23/02/2024 14:21:19,1708698079471,1,23/02/2024 15:21:19,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,175,144,2,Screen 2,Zone2,timelimit_screen,1000.2999999999884,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,3,,
321,1708698085075,23/02/2024 14:21:25,1708698084766,1,23/02/2024 15:21:24,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,176,4,1,Screen 1,Zone2,response_text_entry,3750,,Enter Key,258,1,1,0,0,,,,,,Test_Backwards,,258,9000,3,,B3_4
322,1708698085178,23/02/2024 14:21:25,1708698085070,1,23/02/2024 15:21:25,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,177,145,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
323,1708698086176,23/02/2024 14:21:26,1708698086068,1,23/02/2024 15:21:26,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,177,145,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
324,1708698086477,23/02/2024 14:21:26,1708698086368,1,23/02/2024 15:21:26,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,178,146,1,Screen 1,fixation,fixation,300,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
325,1708698087488,23/02/2024 14:21:27,1708698087371,1,23/02/2024 15:21:27,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,178,146,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
326,1708698087810,23/02/2024 14:21:27,1708698087701,1,23/02/2024 15:21:27,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,179,147,1,Screen 1,fixation,fixation,333.4000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
327,1708698088818,23/02/2024 14:21:28,1708698088704,1,23/02/2024 15:21:28,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,179,147,2,Screen 2,Zone2,timelimit_screen,999.8999999999651,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
328,1708698089143,23/02/2024 14:21:29,1708698089038,1,23/02/2024 15:21:29,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,180,148,1,Screen 1,fixation,fixation,333.29999999998836,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
329,1708698090158,23/02/2024 14:21:30,1708698090037,1,23/02/2024 15:21:30,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,180,148,2,Screen 2,Zone2,timelimit_screen,1000.4000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
330,1708698094610,23/02/2024 14:21:34,1708698094292,1,23/02/2024 15:21:34,143587,31,task-6uz8,,35456384,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x813,,,,"1. Digit Span task (forward, backward)",7,ASRT,ListA,ListA,181,5,1,Screen 1,Zone2,response_text_entry,2765.800000190735,,Enter Key,6138,1,0,1,0,,,,,,Test_Backwards,,6318,10000,4,,B4_1
