Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,rt,stimulus,key_press,test_part,correct_response,trial_type,trial_index,time_elapsed,internal_node_id,correct,success,browser_events,view_history,grid,target,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,correct_resp_button,resp_button,cumulative_RT,actual_triplet,triplet_type
1060,1713945859950,24/04/2024 08:04:19,1713945859997,2,24/04/2024 10:04:19,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,308.5,,70,,,serial-reaction-time,1059,2066600,0.0-10354.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,10,1,50,2314,0,2,f,f,308.5,422,H
1061,1713945860777,24/04/2024 08:04:20,1713945860826,2,24/04/2024 10:04:20,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,294.69999999925494,,74,,,serial-reaction-time,1060,2067429,0.0-10365.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,10,1,51,2314,0,3,j,j,294.69999999925494,223,H
1062,1713945861609,24/04/2024 08:04:21,1713945861658,2,24/04/2024 10:04:21,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,297.40000000037253,,74,,,serial-reaction-time,1061,2068260,0.0-10376.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,10,1,52,2314,0,3,j,j,297.40000000037253,233,H
1063,1713945862430,24/04/2024 08:04:22,1713945862474,2,24/04/2024 10:04:22,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,301.1000000005588,,76,,,serial-reaction-time,1062,2069078,0.0-10387.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,10,1,53,2314,0,4,l,l,301.1000000005588,334,L
1064,1713945863304,24/04/2024 08:04:23,1713945863353,2,24/04/2024 10:04:23,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,341,,83,,,serial-reaction-time,1063,2069956,0.0-10398.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,10,1,54,2314,0,1,s,s,341,341,H
1065,1713945864382,24/04/2024 08:04:24,1713945864429,2,24/04/2024 10:04:24,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,545.1000000005588,,70,,,serial-reaction-time,1064,2071031,0.0-10409.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,10,1,55,2314,0,2,f,f,545.1000000005588,412,H
1066,1713945865148,24/04/2024 08:04:25,1713945865202,2,24/04/2024 10:04:25,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,258.59999999962747,,76,,,serial-reaction-time,1065,2071806,0.0-10420.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,10,1,56,2314,0,4,l,l,258.59999999962747,124,H
1067,1713945866027,24/04/2024 08:04:26,1713945866082,2,24/04/2024 10:04:26,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,347.5,,74,,,serial-reaction-time,1066,2072684,0.0-10431.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,10,1,57,2314,0,3,j,j,347.5,243,H
1068,1713945866967,24/04/2024 08:04:26,1713945867001,2,24/04/2024 10:04:27,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,423.6000000005588,,70,,,serial-reaction-time,1067,2073605,0.0-10442.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,10,1,58,2314,0,2,f,f,423.6000000005588,432,H
1069,1713945867801,24/04/2024 08:04:27,1713945867841,2,24/04/2024 10:04:27,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,326.5,,76,,,serial-reaction-time,1068,2074445,0.0-10453.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,10,1,59,2314,0,4,l,l,326.5,324,L
1070,1713945868695,24/04/2024 08:04:28,1713945868718,2,24/04/2024 10:04:28,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,344.8999999994412,,74,,,serial-reaction-time,1069,2075321,0.0-10464.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,10,1,60,2314,0,3,j,j,344.8999999994412,243,H
1071,1713945869617,24/04/2024 08:04:29,1713945869647,2,24/04/2024 10:04:29,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,390.90000000037253,,70,,,serial-reaction-time,1070,2076250,0.0-10475.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,10,1,61,2314,0,2,f,f,390.90000000037253,432,H
1072,1713945870575,24/04/2024 08:04:30,1713945870605,2,24/04/2024 10:04:30,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,438.80000000074506,,83,,,serial-reaction-time,1071,2077208,0.0-10486.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,10,1,62,2314,0,1,s,s,438.80000000074506,321,H
1073,1713945871399,24/04/2024 08:04:31,1713945871424,2,24/04/2024 10:04:31,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,306.09999999962747,,76,,,serial-reaction-time,1072,2078027,0.0-10497.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",R,10,1,63,2314,0,3,j,l,306.09999999962747,213,H
1074,1713945871645,24/04/2024 08:04:31,1713945871656,2,24/04/2024 10:04:31,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,220.70000000018626,,74,,,serial-reaction-time,1073,2078259,0.0-10498.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,10,0,63,2314,0,3,j,j,526.7999999998137,213,H
1075,1713945872510,24/04/2024 08:04:32,1713945872541,2,24/04/2024 10:04:32,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,354.70000000018626,,76,,,serial-reaction-time,1074,2079144,0.0-10508.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,10,1,64,2314,0,4,l,l,354.70000000018626,134,H
1076,1713945873369,24/04/2024 08:04:33,1713945873397,2,24/04/2024 10:04:33,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,336.09999999962747,,74,,,serial-reaction-time,1075,2080000,0.0-10519.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,10,1,65,2314,0,3,j,j,336.09999999962747,343,T
1077,1713945874220,24/04/2024 08:04:34,1713945874254,2,24/04/2024 10:04:34,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,326.5,,70,,,serial-reaction-time,1076,2080856,0.0-10530.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,10,1,66,2314,0,2,f,f,326.5,432,H
1078,1713945875119,24/04/2024 08:04:35,1713945875141,2,24/04/2024 10:04:35,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,354.59999999962747,,74,,,serial-reaction-time,1077,2081744,0.0-10541.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,10,1,67,2314,0,3,j,j,354.59999999962747,323,T
1079,1713945876023,24/04/2024 08:04:36,1713945876054,2,24/04/2024 10:04:36,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,378.8999999994412,,74,,,serial-reaction-time,1078,2082657,0.0-10552.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,10,1,68,2314,0,3,j,j,378.8999999994412,233,H
1080,1713945876925,24/04/2024 08:04:36,1713945876948,2,24/04/2024 10:04:36,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,354.1000000005588,,70,,,serial-reaction-time,1079,2083551,0.0-10563.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,10,1,69,2314,0,2,f,f,354.1000000005588,332,L
1081,1713945877912,24/04/2024 08:04:37,1713945877909,2,24/04/2024 10:04:37,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,425.40000000037253,,70,,,serial-reaction-time,1080,2084511,0.0-10574.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",P,10,1,70,2314,0,1,s,f,425.40000000037253,321,H
1082,1713945878032,24/04/2024 08:04:38,1713945878063,2,24/04/2024 10:04:38,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,118.69999999925494,,83,,,serial-reaction-time,1081,2084666,0.0-10575.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,10,0,70,2314,0,1,s,s,544.0999999996275,321,H
1083,1713945879033,24/04/2024 08:04:39,1713945879063,2,24/04/2024 10:04:39,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,489.09999999962747,,70,,,serial-reaction-time,1082,2085667,0.0-10585.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,10,1,71,2314,0,2,f,f,489.09999999962747,212,T
1084,1713945879923,24/04/2024 08:04:39,1713945879955,2,24/04/2024 10:04:39,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,350.90000000037253,,76,,,serial-reaction-time,1083,2086559,0.0-10596.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,10,1,72,2314,0,4,l,l,350.90000000037253,124,H
1085,1713945880830,24/04/2024 08:04:40,1713945880856,2,24/04/2024 10:04:40,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,367.8999999994412,,76,,,serial-reaction-time,1084,2087460,0.0-10607.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,10,1,73,2314,0,4,l,l,367.8999999994412,244,L
1086,1713945881703,24/04/2024 08:04:41,1713945881729,2,24/04/2024 10:04:41,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,344.59999999962747,,74,,,serial-reaction-time,1085,2088333,0.0-10618.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",P,10,1,74,2314,0,2,f,j,344.59999999962747,442,H
1087,1713945882015,24/04/2024 08:04:42,1713945882048,2,24/04/2024 10:04:42,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,306.3999999994412,,70,,,serial-reaction-time,1086,2088652,0.0-10619.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,10,0,74,2314,0,2,f,f,650.9999999990687,442,H
1088,1713945882866,24/04/2024 08:04:42,1713945882894,2,24/04/2024 10:04:42,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,314.5,,74,,,serial-reaction-time,1087,2089497,0.0-10629.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,10,1,75,2314,0,3,j,j,314.5,423,L
1089,1713945883670,24/04/2024 08:04:43,1713945883703,2,24/04/2024 10:04:43,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,289.29999999981374,,74,,,serial-reaction-time,1088,2090306,0.0-10640.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,10,1,76,2314,0,3,j,j,289.29999999981374,233,H
1090,1713945884814,24/04/2024 08:04:44,1713945884843,2,24/04/2024 10:04:44,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,610.2999999998137,,83,,,serial-reaction-time,1089,2091446,0.0-10651.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,10,1,77,2314,0,1,s,s,610.2999999998137,331,H
1091,1713945885761,24/04/2024 08:04:45,1713945885786,2,24/04/2024 10:04:45,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,406,,83,,,serial-reaction-time,1090,2092389,0.0-10662.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,10,1,78,2314,0,1,s,s,406,311,H
1092,1713945886613,24/04/2024 08:04:46,1713945886645,2,24/04/2024 10:04:46,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,317.09999999962747,,74,,,serial-reaction-time,1091,2093249,0.0-10673.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,10,1,79,2314,0,3,j,j,317.09999999962747,113,L
1093,1713945887443,24/04/2024 08:04:47,1713945887469,2,24/04/2024 10:04:47,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,291.59999999962747,,76,,,serial-reaction-time,1092,2094072,0.0-10684.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,10,1,80,2314,0,4,l,l,291.59999999962747,134,H
1094,1713945892482,24/04/2024 08:04:52,1713945892510,2,24/04/2024 10:04:52,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,,<h2>End of block 10</h2><br><p>Your accuracy: 90%</p><p>Your average response time: 383 ms</p><br><p class='message'><strong>Please try to be faster.</strong></p>,,,,html-keyboard-response,1093,2099113,0.0-10695.0,,,[],,,,,,,,,,,,,,,
1095,1713945893617,24/04/2024 08:04:53,1713945893646,2,24/04/2024 10:04:53,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,,"
    <p>Please place your fingers in this position on the keyboard:</p>
    <img src=/task/752107/5/asset/keyboard.bmp height='10%'>
    <h2>Please stay, the task will continue in a few seconds.<br><br>Please, when the first dog appears, continue the task immediately!</h2>",,,,html-keyboard-response,1094,2100250,0.0-10696.0,,,[],,,,,,,,,,,,,,,
1096,1713945894408,24/04/2024 08:04:54,1713945894440,2,24/04/2024 10:04:54,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,758.6999999992549,,70,,,serial-reaction-time,1095,2101042,0.0-10697.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",R,11,1,1,2314,0,1,s,f,758.6999999992549,1,X
1097,1713945894717,24/04/2024 08:04:54,1713945894746,2,24/04/2024 10:04:54,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,276.29999999981374,,83,,,serial-reaction-time,1096,2101350,0.0-10698.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,11,0,1,2314,0,1,s,s,1034.9999999990687,1,X
1098,1713945895621,24/04/2024 08:04:55,1713945895654,2,24/04/2024 10:04:55,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,383.1000000005588,,70,,,serial-reaction-time,1097,2102258,0.0-10708.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,11,1,2,2314,0,2,f,f,383.1000000005588,12,X
1099,1713945896538,24/04/2024 08:04:56,1713945896559,2,24/04/2024 10:04:56,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,371.5,,83,,,serial-reaction-time,1098,2103162,0.0-10719.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,11,1,3,2314,0,1,s,s,371.5,121,T
1100,1713945897486,24/04/2024 08:04:57,1713945897513,2,24/04/2024 10:04:57,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,422.6000000005588,,74,,,serial-reaction-time,1099,2104116,0.0-10730.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,11,1,4,2314,0,3,j,j,422.6000000005588,213,H
1101,1713945898418,24/04/2024 08:04:58,1713945898450,2,24/04/2024 10:04:58,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,415.40000000037253,,74,,,serial-reaction-time,1100,2105053,0.0-10741.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,11,1,5,2314,0,3,j,j,415.40000000037253,133,L
1102,1713945899348,24/04/2024 08:04:59,1713945899371,2,24/04/2024 10:04:59,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,397.70000000018626,,70,,,serial-reaction-time,1101,2105974,0.0-10752.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",P,11,1,6,2314,0,1,s,f,397.70000000018626,331,H
1103,1713945900473,24/04/2024 08:05:00,1713945900504,2,24/04/2024 10:05:00,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,1099.4000000003725,,83,,,serial-reaction-time,1102,2107107,0.0-10753.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,11,0,6,2314,0,1,s,s,1497.1000000005588,331,H
1104,1713945901605,24/04/2024 08:05:01,1713945901635,2,24/04/2024 10:05:01,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,613.2999999998137,,70,,,serial-reaction-time,1103,2108239,0.0-10763.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,11,1,7,2314,0,2,f,f,613.2999999998137,312,L
1105,1713945902466,24/04/2024 08:05:02,1713945902485,2,24/04/2024 10:05:02,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,318.19999999925494,,76,,,serial-reaction-time,1104,2109088,0.0-10774.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,11,1,8,2314,0,4,l,l,318.19999999925494,124,H
1106,1713945903334,24/04/2024 08:05:03,1713945903361,2,24/04/2024 10:05:03,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,358.80000000074506,,76,,,serial-reaction-time,1105,2109965,0.0-10785.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,9,2314,0,4,l,l,358.80000000074506,244,L
1107,1713945904162,24/04/2024 08:05:04,1713945904191,2,24/04/2024 10:05:04,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,298,,74,,,serial-reaction-time,1106,2110794,0.0-10796.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",P,11,1,10,2314,0,2,f,j,298,442,H
1108,1713945904404,24/04/2024 08:05:04,1713945904425,2,24/04/2024 10:05:04,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,204.80000000074506,,70,,,serial-reaction-time,1107,2111028,0.0-10797.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,11,0,10,2314,0,2,f,f,502.80000000074506,442,H
1109,1713945905289,24/04/2024 08:05:05,1713945905311,2,24/04/2024 10:05:05,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,356.79999999981374,,76,,,serial-reaction-time,1108,2111914,0.0-10807.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,11,2314,0,4,l,l,356.79999999981374,424,T
1110,1713945906157,24/04/2024 08:05:06,1713945906179,2,24/04/2024 10:05:06,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,337.70000000018626,,74,,,serial-reaction-time,1109,2112782,0.0-10818.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,11,1,12,2314,0,3,j,j,337.70000000018626,243,H
1111,1713945907074,24/04/2024 08:05:07,1713945907082,2,24/04/2024 10:05:07,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,373.6000000005588,,70,,,serial-reaction-time,1110,2113685,0.0-10829.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,11,1,13,2314,0,2,f,f,373.6000000005588,432,H
1112,1713945908060,24/04/2024 08:05:08,1713945908087,2,24/04/2024 10:05:08,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,472,,83,,,serial-reaction-time,1111,2114690,0.0-10840.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,11,1,14,2314,0,1,s,s,472,321,H
1113,1713945908989,24/04/2024 08:05:08,1713945909023,2,24/04/2024 10:05:09,143617,34,task-xrbt,,37232506,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,ASRT,397.5,,70,,,serial-reaction-time,1112,2115626,0.0-10851.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,11,1,15,2314,0,2,f,f,397.5,212,T
