Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,d1,answer,TimedSection,listLength,,ItemNo
312,1713948168787,24/04/2024 08:42:48,1713948168772,2,24/04/2024 10:42:48,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,171,141,1,Screen 1,fixation,fixation,291.70000000006985,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
313,1713948169784,24/04/2024 08:42:49,1713948169773,2,24/04/2024 10:42:49,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,171,141,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,3,,
314,1713948171734,24/04/2024 08:42:51,1713948171732,2,24/04/2024 10:42:51,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,172,3,1,Screen 1,Zone2,response_text_entry,899.0999999996275,,Enter Key,466,1,0,1,0,,,,,,Test_Backwards,,496,9000,3,,B3_3
315,1713948172025,24/04/2024 08:42:52,1713948172024,2,24/04/2024 10:42:52,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,173,142,1,Screen 1,fixation,fixation,291.60000000009313,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
316,1713948173025,24/04/2024 08:42:53,1713948173023,2,24/04/2024 10:42:53,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,173,142,2,Screen 2,Zone2,timelimit_screen,1000.2999999999302,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,3,,
317,1713948173309,24/04/2024 08:42:53,1713948173313,2,24/04/2024 10:42:53,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,174,143,1,Screen 1,fixation,fixation,291.5,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
318,1713948174320,24/04/2024 08:42:54,1713948174312,2,24/04/2024 10:42:54,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,174,143,2,Screen 2,Zone2,timelimit_screen,999.8000000000466,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,3,,
319,1713948174615,24/04/2024 08:42:54,1713948174605,2,24/04/2024 10:42:54,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,175,144,1,Screen 1,fixation,fixation,292.4000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,3,,
320,1713948175619,24/04/2024 08:42:55,1713948175606,2,24/04/2024 10:42:55,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,175,144,2,Screen 2,Zone2,timelimit_screen,999.5999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,3,,
321,1713948178173,24/04/2024 08:42:58,1713948178148,2,24/04/2024 10:42:58,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,176,4,1,Screen 1,Zone2,response_text_entry,1195.699999999255,,Enter Key,258,1,1,0,0,,,,,,Test_Backwards,,258,9000,3,,B3_4
322,1713948178429,24/04/2024 08:42:58,1713948178418,2,24/04/2024 10:42:58,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,177,145,1,Screen 1,fixation,fixation,291.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
323,1713948179510,24/04/2024 08:42:59,1713948179416,2,24/04/2024 10:42:59,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,177,145,2,Screen 2,Zone2,timelimit_screen,999.1999999999534,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
324,1713948179698,24/04/2024 08:42:59,1713948179707,2,24/04/2024 10:42:59,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,178,146,1,Screen 1,fixation,fixation,291.70000000006985,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
325,1713948180704,24/04/2024 08:43:00,1713948180708,2,24/04/2024 10:43:00,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,178,146,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
326,1713948181015,24/04/2024 08:43:01,1713948181001,2,24/04/2024 10:43:01,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,179,147,1,Screen 1,fixation,fixation,292.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
327,1713948182071,24/04/2024 08:43:02,1713948182001,2,24/04/2024 10:43:02,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,179,147,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
328,1713948182303,24/04/2024 08:43:02,1713948182293,2,24/04/2024 10:43:02,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,180,148,1,Screen 1,fixation,fixation,291.4000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
329,1713948183298,24/04/2024 08:43:03,1713948183293,2,24/04/2024 10:43:03,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,180,148,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
330,1713948185974,24/04/2024 08:43:05,1713948185962,2,24/04/2024 10:43:05,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,181,5,1,Screen 1,Zone2,response_text_entry,1140.7999999988824,,Enter Key,6381,1,0,1,0,,,,,,Test_Backwards,,6318,10000,4,,B4_1
331,1713948186241,24/04/2024 08:43:06,1713948186250,2,24/04/2024 10:43:06,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,182,149,1,Screen 1,fixation,fixation,291.4000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
332,1713948187266,24/04/2024 08:43:07,1713948187251,2,24/04/2024 10:43:07,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,182,149,2,Screen 2,Zone2,timelimit_screen,1000.1999999999534,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
333,1713948187555,24/04/2024 08:43:07,1713948187543,2,24/04/2024 10:43:07,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,183,150,1,Screen 1,fixation,fixation,291.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
334,1713948188541,24/04/2024 08:43:08,1713948188543,2,24/04/2024 10:43:08,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,183,150,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
335,1713948188848,24/04/2024 08:43:08,1713948188835,2,24/04/2024 10:43:08,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,184,151,1,Screen 1,fixation,fixation,292.19999999995343,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,4,,
336,1713948189835,24/04/2024 08:43:09,1713948189835,2,24/04/2024 10:43:09,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,184,151,2,Screen 2,Zone2,timelimit_screen,999.5,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,4,,
337,1713948190141,24/04/2024 08:43:10,1713948190126,2,24/04/2024 10:43:10,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,185,152,1,Screen 1,fixation,fixation,291.9000000000233,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
338,1713948191134,24/04/2024 08:43:11,1713948191125,2,24/04/2024 10:43:11,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,185,152,2,Screen 2,Zone2,timelimit_screen,1000.2999999999302,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
339,1713948196829,24/04/2024 08:43:16,1713948196796,2,24/04/2024 10:43:16,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,186,6,1,Screen 1,Zone2,response_text_entry,3693.2999999988824,,Enter Key,9739,1,1,0,0,,,,,,Test_Backwards,,9739,10000,4,,B4_2
340,1713948197100,24/04/2024 08:43:17,1713948197084,2,24/04/2024 10:43:17,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,187,153,1,Screen 1,fixation,fixation,291.19999999995343,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
341,1713948198100,24/04/2024 08:43:18,1713948198085,2,24/04/2024 10:43:18,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,187,153,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,4,,
342,1713948198417,24/04/2024 08:43:18,1713948198376,2,24/04/2024 10:43:18,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,188,154,1,Screen 1,fixation,fixation,292.19999999995343,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
343,1713948199393,24/04/2024 08:43:19,1713948199377,2,24/04/2024 10:43:19,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,188,154,2,Screen 2,Zone2,timelimit_screen,999.7000000000698,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
344,1713948199679,24/04/2024 08:43:19,1713948199668,2,24/04/2024 10:43:19,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,189,155,1,Screen 1,fixation,fixation,291.5999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
345,1713948200679,24/04/2024 08:43:20,1713948200668,2,24/04/2024 10:43:20,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,189,155,2,Screen 2,Zone2,timelimit_screen,1000.1999999999534,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,4,,
346,1713948201007,24/04/2024 08:43:21,1713948200960,2,24/04/2024 10:43:20,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,190,156,1,Screen 1,fixation,fixation,291.5,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
347,1713948201964,24/04/2024 08:43:21,1713948201960,2,24/04/2024 10:43:21,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,190,156,2,Screen 2,Zone2,timelimit_screen,1000.1000000000931,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">9</p>",,,4,,
348,1713948206004,24/04/2024 08:43:26,1713948205990,2,24/04/2024 10:43:25,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,191,7,1,Screen 1,Zone2,response_text_entry,2904.2000000011176,,Enter Key,9681,1,1,0,0,,,,,,Test_Backwards,,9681,10000,4,,B4_3
349,1713948206261,24/04/2024 08:43:26,1713948206271,2,24/04/2024 10:43:26,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,192,157,1,Screen 1,fixation,fixation,291.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">7</p>",,,4,,
350,1713948207282,24/04/2024 08:43:27,1713948207273,2,24/04/2024 10:43:27,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,192,157,2,Screen 2,Zone2,timelimit_screen,1000.4000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">7</p>",,,4,,
351,1713948207565,24/04/2024 08:43:27,1713948207562,2,24/04/2024 10:43:27,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,193,158,1,Screen 1,fixation,fixation,291.5999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
352,1713948208578,24/04/2024 08:43:28,1713948208564,2,24/04/2024 10:43:28,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,193,158,2,Screen 2,Zone2,timelimit_screen,999.6999999999534,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,4,,
353,1713948208848,24/04/2024 08:43:28,1713948208855,2,24/04/2024 10:43:28,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,194,159,1,Screen 1,fixation,fixation,291.70000000006985,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">4</p>",,,4,,
354,1713948209856,24/04/2024 08:43:29,1713948209854,2,24/04/2024 10:43:29,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,194,159,2,Screen 2,Zone2,timelimit_screen,999.7999999999302,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">4</p>",,,4,,
355,1713948210167,24/04/2024 08:43:30,1713948210145,2,24/04/2024 10:43:30,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,195,160,1,Screen 1,fixation,fixation,291.80000000004657,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
356,1713948211155,24/04/2024 08:43:31,1713948211148,2,24/04/2024 10:43:31,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,195,160,2,Screen 2,Zone2,timelimit_screen,1000.0999999999767,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">8</p>",,,4,,
357,1713948213808,24/04/2024 08:43:33,1713948213795,2,24/04/2024 10:43:33,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,196,8,1,Screen 1,Zone2,response_text_entry,1136.2000000011176,,Enter Key,8473,1,0,1,0,,,,,,Test_Backwards,,8437,10000,4,,B4_4
358,1713948214091,24/04/2024 08:43:34,1713948214085,2,24/04/2024 10:43:34,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,197,161,1,Screen 1,fixation,fixation,291.39999999990687,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,5,,
359,1713948215094,24/04/2024 08:43:35,1713948215085,2,24/04/2024 10:43:35,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,197,161,2,Screen 2,Zone2,timelimit_screen,999.8000000000466,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,5,,
360,1713948215401,24/04/2024 08:43:35,1713948215377,2,24/04/2024 10:43:35,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,198,162,1,Screen 1,fixation,fixation,292.19999999995343,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">5</p>",,,5,,
361,1713948216382,24/04/2024 08:43:36,1713948216375,2,24/04/2024 10:43:36,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,198,162,2,Screen 2,Zone2,timelimit_screen,999.5,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">5</p>",,,5,,
362,1713948216692,24/04/2024 08:43:36,1713948216668,2,24/04/2024 10:43:36,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,199,163,1,Screen 1,fixation,fixation,291.70000000006985,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">3</p>",,,5,,
363,1713948217677,24/04/2024 08:43:37,1713948217670,2,24/04/2024 10:43:37,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,199,163,2,Screen 2,Zone2,timelimit_screen,999.9000000000233,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">3</p>",,,5,,
364,1713948217982,24/04/2024 08:43:37,1713948217960,2,24/04/2024 10:43:37,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,200,164,1,Screen 1,fixation,fixation,292.0999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">6</p>",,,5,,
365,1713948219420,24/04/2024 08:43:39,1713948218960,2,24/04/2024 10:43:38,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,200,164,2,Screen 2,Zone2,timelimit_screen,1000.1999999999534,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">6</p>",,,5,,
366,1713948219495,24/04/2024 08:43:39,1713948219252,2,24/04/2024 10:43:39,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,201,165,1,Screen 1,fixation,fixation,291.5999999999767,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">2</p>",,,5,,
367,1713948220259,24/04/2024 08:43:40,1713948220252,2,24/04/2024 10:43:40,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,201,165,2,Screen 2,Zone2,timelimit_screen,1000,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">2</p>",,,5,,
368,1713948228011,24/04/2024 08:43:48,1713948228005,2,24/04/2024 10:43:48,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,202,9,1,Screen 1,Zone2,response_text_entry,3668.7000000011176,,Enter Key,26353,1,1,0,0,,,,,,Test_Backwards,,26353,11000,5,,B5_1
369,1713948228301,24/04/2024 08:43:48,1713948228296,2,24/04/2024 10:43:48,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,203,166,1,Screen 1,fixation,fixation,291.5,,,,,0,1,0,,,,,,Task,"<p style=""font-size: 700%;"">1</p>",,,5,,
370,1713948229307,24/04/2024 08:43:49,1713948229294,2,24/04/2024 10:43:49,143617,34,task-6uz8,,37233346,vhyg4,9856748,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x641,,,,"1. Digit Span task (forward, backward)",8,ASRT,ListA,ListA,203,166,2,Screen 2,Zone2,timelimit_screen,1000.1999999999534,,,,,0,1,0,,,1,,,Task,"<p style=""font-size: 700%;"">1</p>",,,5,,
