Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
40,1708943715999,26/02/2024 10:35:15,1708943718041,1,26/02/2024 11:35:18,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,89,3,2,Screen 2,buttonb,response_keyboard,428.8999999994412,,,blue,1,0,1,0,,,,,1,Trials,GREENred.jpg,green,0,0
41,1708943716490,26/02/2024 10:35:16,1708943718533,1,26/02/2024 11:35:18,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,115,4,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
42,1708943719374,26/02/2024 10:35:19,1708943721405,1,26/02/2024 11:35:21,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,115,4,2,Screen 2,buttonb,response_keyboard,2858.5,,,green,1,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
43,1708943719867,26/02/2024 10:35:19,1708943721899,1,26/02/2024 11:35:21,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,90,5,1,Screen 1,fixation,fixation,500.3000000000029,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
44,1708943721808,26/02/2024 10:35:21,1708943723785,1,26/02/2024 11:35:23,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,90,5,2,Screen 2,buttonb,response_keyboard,1873.800000000745,,,blue,1,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
45,1708943722248,26/02/2024 10:35:22,1708943724282,1,26/02/2024 11:35:24,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,103,6,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
46,1708943723422,26/02/2024 10:35:23,1708943725456,1,26/02/2024 11:35:25,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,103,6,2,Screen 2,buttona,response_keyboard,1162.5999999996275,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
47,1708943723924,26/02/2024 10:35:23,1708943725948,1,26/02/2024 11:35:25,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,106,7,1,Screen 1,fixation,fixation,499.90000000000873,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
48,1708943725708,26/02/2024 10:35:25,1708943727736,1,26/02/2024 11:35:27,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,106,7,2,Screen 2,buttonb,response_keyboard,1774.3999999994412,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
49,1708943726207,26/02/2024 10:35:26,1708943728231,1,26/02/2024 11:35:28,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,32,8,1,Screen 1,fixation,fixation,500.1999999999971,,,,,0,1,0,,,,,1,Trials,GREENred.jpg,green,0,0
50,1708943727891,26/02/2024 10:35:27,1708943729928,1,26/02/2024 11:35:29,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,32,8,2,Screen 2,buttonb,response_keyboard,1684.3999999994412,,,green,1,1,0,0,,,,,1,Trials,GREENred.jpg,green,0,0
51,1708943728383,26/02/2024 10:35:28,1708943730414,1,26/02/2024 11:35:30,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,94,9,1,Screen 1,fixation,fixation,499.90000000000873,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
52,1708943729478,26/02/2024 10:35:29,1708943731505,1,26/02/2024 11:35:31,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,94,9,2,Screen 2,buttona,response_keyboard,1078.300000000745,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
53,1708943729963,26/02/2024 10:35:29,1708943731996,1,26/02/2024 11:35:31,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,107,10,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
54,1708943730696,26/02/2024 10:35:30,1708943732732,1,26/02/2024 11:35:32,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,107,10,2,Screen 2,buttonb,response_keyboard,723.6000000005588,,,blue,1,0,1,0,,,,,1,Trials,GREENgreen.jpg,green,1,0
55,1708943731180,26/02/2024 10:35:31,1708943733229,1,26/02/2024 11:35:33,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,100,11,1,Screen 1,fixation,fixation,500.3000000000029,,,,,0,1,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
56,1708943733097,26/02/2024 10:35:33,1708943735132,1,26/02/2024 11:35:35,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,100,11,2,Screen 2,buttonb,response_keyboard,1890.7999999998137,,,blue,1,1,0,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
57,1708943733595,26/02/2024 10:35:33,1708943735629,1,26/02/2024 11:35:35,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,78,12,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
58,1708943734584,26/02/2024 10:35:34,1708943736616,1,26/02/2024 11:35:36,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,78,12,2,Screen 2,buttona,response_keyboard,973.9000000003725,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
59,1708943735068,26/02/2024 10:35:35,1708943737112,1,26/02/2024 11:35:37,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,20,13,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
60,1708943736460,26/02/2024 10:35:36,1708943738496,1,26/02/2024 11:35:38,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,20,13,2,Screen 2,buttona,response_keyboard,1371.9000000003725,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWblue.jpg,yellow,0,0
61,1708943736945,26/02/2024 10:35:36,1708943738994,1,26/02/2024 11:35:38,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,35,14,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,1,Trials,GREENblue.jpg,green,0,0
62,1708943738593,26/02/2024 10:35:38,1708943740626,1,26/02/2024 11:35:40,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,35,14,2,Screen 2,buttonb,response_keyboard,1621,,,green,1,1,0,0,,,,,1,Trials,GREENblue.jpg,green,0,0
63,1708943739073,26/02/2024 10:35:39,1708943741111,1,26/02/2024 11:35:41,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,26,15,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
64,1708943740601,26/02/2024 10:35:40,1708943742635,1,26/02/2024 11:35:42,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,26,15,2,Screen 2,buttona,response_keyboard,1511.9000000003725,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWyellow.jpg,yellow,1,0
65,1708943741089,26/02/2024 10:35:41,1708943743127,1,26/02/2024 11:35:43,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,87,16,1,Screen 1,fixation,fixation,499.59999999999127,,,,,0,1,0,,,,,1,Trials,REDblue.jpg,red,0,0
66,1708943741816,26/02/2024 10:35:41,1708943743854,1,26/02/2024 11:35:43,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,87,16,2,Screen 2,buttona,response_keyboard,715.9000000003725,,,red,1,1,0,0,,,,,1,Trials,REDblue.jpg,red,0,0
67,1708943742293,26/02/2024 10:35:42,1708943744343,1,26/02/2024 11:35:44,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,80,17,1,Screen 1,fixation,fixation,499.8000000000029,,,,,0,1,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
68,1708943743313,26/02/2024 10:35:43,1708943745349,1,26/02/2024 11:35:45,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,80,17,2,Screen 2,buttonb,response_keyboard,994.8999999994412,,,blue,1,1,0,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
69,1708943743817,26/02/2024 10:35:43,1708943745843,1,26/02/2024 11:35:45,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,68,18,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
70,1708943744367,26/02/2024 10:35:44,1708943746402,1,26/02/2024 11:35:46,143587,31,task-cjtc,,35499988,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x738,,,,Stroop Task,5,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,68,18,2,Screen 2,buttonb,response_keyboard,546.5,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
