Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
16,1715031896593,06/05/2024 21:44:56,1715031897094,2,06/05/2024 23:44:57,143617,34,task-vqb9,,37507704,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,Stroop Task,7,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,8,7,2,Screen 2,buttonb,response_keyboard,790.8000001907349,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEyellow.jpg,blue,0,1
17,1715031897426,06/05/2024 21:44:57,1715031897880,2,06/05/2024 23:44:57,143617,34,task-vqb9,,37507704,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,Stroop Task,7,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
18,1715031898156,06/05/2024 21:44:58,1715031898639,2,06/05/2024 23:44:58,143617,34,task-vqb9,,37507704,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,Stroop Task,7,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,9,8,2,Screen 2,buttonb,response_keyboard,741.0999999046326,,,blue,1,1,0,0,,,,,,Practice Trials,BLUEred.jpg,blue,0,1
19,1715031898924,06/05/2024 21:44:58,1715031899430,2,06/05/2024 23:44:59,143617,34,task-vqb9,,37507704,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,Stroop Task,7,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,1,Screen 1,fixation,fixation,499.90000000000146,,,,,0,1,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
20,1715031899914,06/05/2024 21:44:59,1715031900413,2,06/05/2024 23:45:00,143617,34,task-vqb9,,37507704,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,Stroop Task,7,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,10,9,2,Screen 2,buttonb,response_keyboard,962.3000001907349,,,green,1,1,0,0,,,,,,Practice Trials,GREENblue.jpg,green,0,1
21,1715031900709,06/05/2024 21:45:00,1715031901197,2,06/05/2024 23:45:01,143617,34,task-vqb9,,37507704,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,Stroop Task,7,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
22,1715031901763,06/05/2024 21:45:01,1715031902265,2,06/05/2024 23:45:02,143617,34,task-vqb9,,37507704,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,Stroop Task,7,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,11,10,2,Screen 2,buttonb,response_keyboard,1032.7000002861023,,,green,1,1,0,0,,,,,,Practice Trials,GREENred.jpg,green,0,1
23,1715031902545,06/05/2024 21:45:02,1715031903046,2,06/05/2024 23:45:03,143617,34,task-vqb9,,37507704,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,Stroop Task,7,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
24,1715031903121,06/05/2024 21:45:03,1715031903617,2,06/05/2024 23:45:03,143617,34,task-vqb9,,37507704,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,Stroop Task,7,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,12,11,2,Screen 2,buttonb,response_keyboard,548.3999996185303,,,green,1,1,0,0,,,,,,Practice Trials,GREENgreen.jpg,green,1,1
25,1715031903895,06/05/2024 21:45:03,1715031904396,2,06/05/2024 23:45:04,143617,34,task-vqb9,,37507704,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,Stroop Task,7,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,1,Screen 1,fixation,fixation,499.90000000000873,,,,,0,1,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
26,1715031905404,06/05/2024 21:45:05,1715031905909,2,06/05/2024 23:45:05,143617,34,task-vqb9,,37507704,hvbn2,9856737,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,,Stroop Task,7,Stroop ,spreadsheet_stroop_100,spreadsheet_stroop_100,13,12,2,Screen 2,buttona,response_keyboard,1491.5,,,yellow,1,1,0,0,,,,,,Practice Trials,YELLOWblue.jpg,yellow,0,1
